BusinessYear,StateCode,IssuerId,SourceName,ImportDate,ServiceAreaId,ServiceAreaName_cleaned,CoverEntireState,County_cleaned,PartialCounty_cleaned,ZipCodes_cleaned,PartialCountyJustification_cleaned,MarketCoverage,DentalOnlyPlan
2025,ND,73751,HIOS,2025-01-11 0:01:52,NDS006,Medica Individual Choice (CMS Non-Standard),No,No,No,N/A,N/A,Individual,No
2025,ND,73751,HIOS,2025-01-11 0:01:52,NDS006,Medica Individual Choice (CMS Non-Standard),No,No,No,N/A,N/A,Individual,No
2025,ND,73751,HIOS,2025-01-11 0:01:52,NDS006,Medica Individual Choice (CMS Non-Standard),No,No,No,N/A,N/A,Individual,No
2025,ND,73751,HIOS,2025-01-11 0:01:52,NDS006,Medica Individual Choice (CMS Non-Standard),No,No,No,N/A,N/A,Individual,No
2025,ND,73751,HIOS,2025-01-11 0:01:52,NDS006,Medica Individual Choice (CMS Non-Standard),No,No,No,N/A,N/A,Individual,No
2025,ND,73751,HIOS,2025-01-11 0:01:52,NDS006,Medica Individual Choice (CMS Non-Standard),No,No,No,N/A,N/A,Individual,No
2025,ND,73751,HIOS,2025-01-11 0:01:52,NDS006,Medica Individual Choice (CMS Non-Standard),No,No,No,N/A,N/A,Individual,No
2025,ND,73751,HIOS,2025-01-11 0:01:52,NDS006,Medica Individual Choice (CMS Non-Standard),No,No,No,N/A,N/A,Individual,No
2025,ND,73751,HIOS,2025-01-11 0:01:52,NDS006,Medica Individual Choice (CMS Non-Standard),No,No,No,N/A,N/A,Individual,No
2025,ND,73751,HIOS,2025-01-11 0:01:52,NDS006,Medica Individual Choice (CMS Non-Standard),No,No,No,N/A,N/A,Individual,No
2025,ND,73751,HIOS,2025-01-11 0:01:52,NDS006,Medica Individual Choice (CMS Non-Standard),No,No,No,N/A,N/A,Individual,No
2025,ND,73751,HIOS,2025-01-11 0:01:52,NDS006,Medica Individual Choice (CMS Non-Standard),No,No,No,N/A,N/A,Individual,No
2025,ND,73751,HIOS,2025-01-11 0:01:52,NDS006,Medica Individual Choice (CMS Non-Standard),No,No,No,N/A,N/A,Individual,No
2025,ND,73751,HIOS,2025-01-11 0:01:52,NDS006,Medica Individual Choice (CMS Non-Standard),No,No,No,N/A,N/A,Individual,No
2025,ND,73751,HIOS,2025-01-11 0:01:52,NDS006,Medica Individual Choice (CMS Non-Standard),No,No,No,N/A,N/A,Individual,No
2025,ND,73751,HIOS,2025-01-11 0:01:52,NDS006,Medica Individual Choice (CMS Non-Standard),No,No,No,N/A,N/A,Individual,No
2025,ND,73751,HIOS,2025-01-11 0:01:52,NDS006,Medica Individual Choice (CMS Non-Standard),No,No,No,N/A,N/A,Individual,No
2025,ND,73751,HIOS,2025-01-11 0:01:52,NDS006,Medica Individual Choice (CMS Non-Standard),No,No,No,N/A,N/A,Individual,No
2025,ND,73751,HIOS,2025-01-11 0:01:52,NDS006,Medica Individual Choice (CMS Non-Standard),No,No,No,N/A,N/A,Individual,No
2025,ND,73751,HIOS,2025-01-11 0:01:52,NDS006,Medica Individual Choice (CMS Non-Standard),No,No,No,N/A,N/A,Individual,No
2025,ND,75329,HIOS,2024-11-14 0:02:01,NDS001,BEST Life North Dakota,Yes,N/A,N/A,N/A,N/A,Individual,Yes
2025,ND,89364,HIOS,2025-03-14 2:01:36,NDS003,North Dakota Simplicity Individual Service Area,Yes,N/A,N/A,N/A,N/A,Individual,No
2025,ND,89364,HIOS,2025-03-14 2:01:36,NDS004,North Dakota TRUE Individual Service Area,No,No,No,N/A,N/A,Individual,No
2025,ND,89364,HIOS,2025-03-14 2:01:36,NDS004,North Dakota TRUE Individual Service Area,No,No,No,N/A,N/A,Individual,No
2025,ND,89364,HIOS,2025-03-14 2:01:36,NDS004,North Dakota TRUE Individual Service Area,No,No,No,N/A,N/A,Individual,No
2025,ND,89364,HIOS,2025-03-14 2:01:36,NDS004,North Dakota TRUE Individual Service Area,No,No,No,N/A,N/A,Individual,No
2025,ND,89364,HIOS,2025-03-14 2:01:36,NDS004,North Dakota TRUE Individual Service Area,No,No,No,N/A,N/A,Individual,No
2025,OK,12513,HIOS,2024-09-18 1:01:22,OKS001,Oklahoma,Yes,N/A,N/A,N/A,N/A,Individual,Yes
2025,OK,13711,HIOS,2024-09-14 1:01:31,OKS001,Oklahoma,Yes,N/A,N/A,N/A,N/A,Individual,Yes
2025,OK,21333,HIOS,2025-01-03 0:01:49,OKS006,Balance by Medica (All Plans),No,No,No,N/A,N/A,Individual,No
2025,OK,21333,HIOS,2025-01-03 0:01:49,OKS006,Balance by Medica (All Plans),No,No,No,N/A,N/A,Individual,No
2025,OK,21333,HIOS,2025-01-03 0:01:49,OKS006,Balance by Medica (All Plans),No,No,No,N/A,N/A,Individual,No
2025,OK,21333,HIOS,2025-01-03 0:01:49,OKS006,Balance by Medica (All Plans),No,No,No,N/A,N/A,Individual,No
2025,OK,21333,HIOS,2025-01-03 0:01:49,OKS006,Balance by Medica (All Plans),No,No,No,N/A,N/A,Individual,No
2025,OK,21333,HIOS,2025-01-03 0:01:49,OKS006,Balance by Medica (All Plans),No,No,No,N/A,N/A,Individual,No
2025,OK,21333,HIOS,2025-01-03 0:01:49,OKS006,Balance by Medica (All Plans),No,No,No,N/A,N/A,Individual,No
2025,OK,21333,HIOS,2025-01-03 0:01:49,OKS006,Balance by Medica (All Plans),No,No,No,N/A,N/A,Individual,No
2025,OK,21333,HIOS,2025-01-03 0:01:49,OKS006,Balance by Medica (All Plans),No,No,No,N/A,N/A,Individual,No
2025,OK,21333,HIOS,2025-01-03 0:01:49,OKS007,Harmony by Medica (Single ACO Counties),No,No,No,N/A,N/A,Individual,No
2025,OK,21333,HIOS,2025-01-03 0:01:49,OKS007,Harmony by Medica (Single ACO Counties),No,No,No,N/A,N/A,Individual,No
2025,OK,21333,HIOS,2025-01-03 0:01:49,OKS007,Harmony by Medica (Single ACO Counties),No,No,No,N/A,N/A,Individual,No
2025,OK,21333,HIOS,2025-01-03 0:01:49,OKS007,Harmony by Medica (Single ACO Counties),No,No,No,N/A,N/A,Individual,No
2025,OK,21333,HIOS,2025-01-03 0:01:49,OKS007,Harmony by Medica (Single ACO Counties),No,No,No,N/A,N/A,Individual,No
2025,OK,21333,HIOS,2025-01-03 0:01:49,OKS007,Harmony by Medica (Single ACO Counties),No,No,No,N/A,N/A,Individual,No
2025,OK,21333,HIOS,2025-01-03 0:01:49,OKS007,Harmony by Medica (Single ACO Counties),No,No,No,N/A,N/A,Individual,No
2025,OK,21333,HIOS,2025-01-03 0:01:49,OKS007,Harmony by Medica (Single ACO Counties),No,No,No,N/A,N/A,Individual,No
2025,OK,21333,HIOS,2025-01-03 0:01:49,OKS007,Harmony by Medica (Single ACO Counties),No,No,No,N/A,N/A,Individual,No
2025,OK,21333,HIOS,2025-01-03 0:01:49,OKS007,Harmony by Medica (Single ACO Counties),No,No,No,N/A,N/A,Individual,No
2025,OK,21333,HIOS,2025-01-03 0:01:49,OKS007,Harmony by Medica (Single ACO Counties),No,No,No,N/A,N/A,Individual,No
2025,OK,21333,HIOS,2025-01-03 0:01:49,OKS007,Harmony by Medica (Single ACO Counties),No,No,No,N/A,N/A,Individual,No
2025,OK,21333,HIOS,2025-01-03 0:01:49,OKS007,Harmony by Medica (Single ACO Counties),No,No,No,N/A,N/A,Individual,No
2025,OK,21333,HIOS,2025-01-03 0:01:49,OKS007,Harmony by Medica (Single ACO Counties),No,No,No,N/A,N/A,Individual,No
2025,OK,21333,HIOS,2025-01-03 0:01:49,OKS007,Harmony by Medica (Single ACO Counties),No,No,No,N/A,N/A,Individual,No
2025,OK,21333,HIOS,2025-01-03 0:01:49,OKS007,Harmony by Medica (Single ACO Counties),No,No,No,N/A,N/A,Individual,No
2025,OK,21333,HIOS,2025-01-03 0:01:49,OKS007,Harmony by Medica (Single ACO Counties),No,No,No,N/A,N/A,Individual,No
2025,OK,21333,HIOS,2025-01-03 0:01:49,OKS007,Harmony by Medica (Single ACO Counties),No,No,No,N/A,N/A,Individual,No
2025,OK,21333,HIOS,2025-01-03 0:01:49,OKS007,Harmony by Medica (Single ACO Counties),No,No,No,N/A,N/A,Individual,No
2025,OK,21333,HIOS,2025-01-03 0:01:49,OKS007,Harmony by Medica (Single ACO Counties),No,No,No,N/A,N/A,Individual,No
2025,OK,21333,HIOS,2025-01-03 0:01:49,OKS007,Harmony by Medica (Single ACO Counties),No,No,No,N/A,N/A,Individual,No
2025,OK,21333,HIOS,2025-01-03 0:01:49,OKS007,Harmony by Medica (Single ACO Counties),No,No,No,N/A,N/A,Individual,No
2025,OK,21333,HIOS,2025-01-03 0:01:49,OKS007,Harmony by Medica (Single ACO Counties),No,No,No,N/A,N/A,Individual,No
2025,OK,21333,HIOS,2025-01-03 0:01:49,OKS007,Harmony by Medica (Single ACO Counties),No,No,No,N/A,N/A,Individual,No
2025,OK,21333,HIOS,2025-01-03 0:01:49,OKS007,Harmony by Medica (Single ACO Counties),No,No,No,N/A,N/A,Individual,No
2025,OK,21333,HIOS,2025-01-03 0:01:49,OKS008,Harmony by Medica (Joint ACO AEE Counties),No,No,No,N/A,N/A,Individual,No
2025,OK,21333,HIOS,2025-01-03 0:01:49,OKS008,Harmony by Medica (Joint ACO AEE Counties),No,No,No,N/A,N/A,Individual,No
2025,OK,21333,HIOS,2025-01-03 0:01:49,OKS008,Harmony by Medica (Joint ACO AEE Counties),No,No,No,N/A,N/A,Individual,No
2025,OK,23468,HIOS,2024-08-08 1:02:06,OKS001,Dental,Yes,N/A,N/A,N/A,N/A,Individual,Yes
2025,OK,40254,HIOS,2024-11-14 0:02:01,OKS001,BEST Life Oklahoma,Yes,N/A,N/A,N/A,N/A,Individual,Yes
2025,OK,45480,HIOS,2024-08-15 1:01:23,OKS011,Individual Exchange,No,No,No,N/A,N/A,Individual,No
2025,OK,45480,HIOS,2024-08-15 1:01:23,OKS011,Individual Exchange,No,No,No,N/A,N/A,Individual,No
2025,OK,45480,HIOS,2024-08-15 1:01:23,OKS011,Individual Exchange,No,No,No,N/A,N/A,Individual,No
2025,OK,45480,HIOS,2024-08-15 1:01:23,OKS011,Individual Exchange,No,No,No,N/A,N/A,Individual,No
2025,OK,45480,HIOS,2024-08-15 1:01:23,OKS011,Individual Exchange,No,No,No,N/A,N/A,Individual,No
2025,OK,45480,HIOS,2024-08-15 1:01:23,OKS011,Individual Exchange,No,No,No,N/A,N/A,Individual,No
2025,OK,45480,HIOS,2024-08-15 1:01:23,OKS011,Individual Exchange,No,No,No,N/A,N/A,Individual,No
2025,OK,45480,HIOS,2024-08-15 1:01:23,OKS011,Individual Exchange,No,No,No,N/A,N/A,Individual,No
2025,OK,45480,HIOS,2024-08-15 1:01:23,OKS011,Individual Exchange,No,No,No,N/A,N/A,Individual,No
2025,OK,45480,HIOS,2024-08-15 1:01:23,OKS011,Individual Exchange,No,No,No,N/A,N/A,Individual,No
2025,OK,45480,HIOS,2024-08-15 1:01:23,OKS011,Individual Exchange,No,No,No,N/A,N/A,Individual,No
2025,OK,45480,HIOS,2024-08-15 1:01:23,OKS011,Individual Exchange,No,No,No,N/A,N/A,Individual,No
2025,OK,45480,HIOS,2024-08-15 1:01:23,OKS011,Individual Exchange,No,No,No,N/A,N/A,Individual,No
2025,OK,45480,HIOS,2024-08-15 1:01:23,OKS011,Individual Exchange,No,No,No,N/A,N/A,Individual,No
2025,OK,45689,HIOS,2025-01-11 0:01:52,OKS001,Dentegra PPO,Yes,N/A,N/A,N/A,N/A,Individual,Yes
2025,OK,58944,HIOS,2025-01-11 0:01:52,OKS001,Taro OK 2025 Service Area,No,No,No,N/A,N/A,Individual,No
2025,OK,58944,HIOS,2025-01-11 0:01:52,OKS001,Taro OK 2025 Service Area,No,No,No,N/A,N/A,Individual,No
2025,OK,58944,HIOS,2025-01-11 0:01:52,OKS001,Taro OK 2025 Service Area,No,No,No,N/A,N/A,Individual,No
2025,OK,58944,HIOS,2025-01-11 0:01:52,OKS001,Taro OK 2025 Service Area,No,No,No,N/A,N/A,Individual,No
2025,OK,58944,HIOS,2025-01-11 0:01:52,OKS001,Taro OK 2025 Service Area,No,No,No,N/A,N/A,Individual,No
2025,OK,58944,HIOS,2025-01-11 0:01:52,OKS001,Taro OK 2025 Service Area,No,No,No,N/A,N/A,Individual,No
2025,OK,58944,HIOS,2025-01-11 0:01:52,OKS001,Taro OK 2025 Service Area,No,No,No,N/A,N/A,Individual,No
2025,OK,58944,HIOS,2025-01-11 0:01:52,OKS001,Taro OK 2025 Service Area,No,No,No,N/A,N/A,Individual,No
2025,OK,58944,HIOS,2025-01-11 0:01:52,OKS001,Taro OK 2025 Service Area,No,No,No,N/A,N/A,Individual,No
2025,OK,58944,HIOS,2025-01-11 0:01:52,OKS001,Taro OK 2025 Service Area,No,No,No,N/A,N/A,Individual,No
2025,OK,58944,HIOS,2025-01-11 0:01:52,OKS001,Taro OK 2025 Service Area,No,No,No,N/A,N/A,Individual,No
2025,OK,58944,HIOS,2025-01-11 0:01:52,OKS001,Taro OK 2025 Service Area,No,No,No,N/A,N/A,Individual,No
2025,OK,58944,HIOS,2025-01-11 0:01:52,OKS001,Taro OK 2025 Service Area,No,No,No,N/A,N/A,Individual,No
2025,OK,58944,HIOS,2025-01-11 0:01:52,OKS001,Taro OK 2025 Service Area,No,No,No,N/A,N/A,Individual,No
2025,OK,58944,HIOS,2025-01-11 0:01:52,OKS001,Taro OK 2025 Service Area,No,No,No,N/A,N/A,Individual,No
2025,OK,58944,HIOS,2025-01-11 0:01:52,OKS001,Taro OK 2025 Service Area,No,No,No,N/A,N/A,Individual,No
2025,OK,58944,HIOS,2025-01-11 0:01:52,OKS001,Taro OK 2025 Service Area,No,No,No,N/A,N/A,Individual,No
2025,OK,58944,HIOS,2025-01-11 0:01:52,OKS001,Taro OK 2025 Service Area,No,No,No,N/A,N/A,Individual,No
2025,OK,58944,HIOS,2025-01-11 0:01:52,OKS001,Taro OK 2025 Service Area,No,No,No,N/A,N/A,Individual,No
2025,OK,58944,HIOS,2025-01-11 0:01:52,OKS001,Taro OK 2025 Service Area,No,No,No,N/A,N/A,Individual,No
2025,OK,58944,HIOS,2025-01-11 0:01:52,OKS001,Taro OK 2025 Service Area,No,No,No,N/A,N/A,Individual,No
2025,OK,58944,HIOS,2025-01-11 0:01:52,OKS001,Taro OK 2025 Service Area,No,No,No,N/A,N/A,Individual,No
2025,OK,58944,HIOS,2025-01-11 0:01:52,OKS001,Taro OK 2025 Service Area,No,No,No,N/A,N/A,Individual,No
2025,OK,58944,HIOS,2025-01-11 0:01:52,OKS001,Taro OK 2025 Service Area,No,No,No,N/A,N/A,Individual,No
2025,OK,58944,HIOS,2025-01-11 0:01:52,OKS001,Taro OK 2025 Service Area,No,No,No,N/A,N/A,Individual,No
2025,OK,58944,HIOS,2025-01-11 0:01:52,OKS001,Taro OK 2025 Service Area,No,No,No,N/A,N/A,Individual,No
2025,OK,58944,HIOS,2025-01-11 0:01:52,OKS001,Taro OK 2025 Service Area,No,No,No,N/A,N/A,Individual,No
2025,OK,62505,HIOS,2024-08-16 1:01:20,OKS001,Ambetter of Oklahoma,No,No,No,N/A,N/A,Individual,No
2025,OK,62505,HIOS,2024-08-16 1:01:20,OKS001,Ambetter of Oklahoma,No,No,No,N/A,N/A,Individual,No
2025,OK,62505,HIOS,2024-08-16 1:01:20,OKS001,Ambetter of Oklahoma,No,No,No,N/A,N/A,Individual,No
2025,OK,62505,HIOS,2024-08-16 1:01:20,OKS001,Ambetter of Oklahoma,No,No,No,N/A,N/A,Individual,No
2025,OK,62505,HIOS,2024-08-16 1:01:20,OKS001,Ambetter of Oklahoma,No,No,No,N/A,N/A,Individual,No
2025,OK,62505,HIOS,2024-08-16 1:01:20,OKS001,Ambetter of Oklahoma,No,No,No,N/A,N/A,Individual,No
2025,OK,62505,HIOS,2024-08-16 1:01:20,OKS001,Ambetter of Oklahoma,No,No,No,N/A,N/A,Individual,No
2025,OK,62505,HIOS,2024-08-16 1:01:20,OKS001,Ambetter of Oklahoma,No,No,No,N/A,N/A,Individual,No
2025,OK,62505,HIOS,2024-08-16 1:01:20,OKS001,Ambetter of Oklahoma,No,No,No,N/A,N/A,Individual,No
2025,OK,62505,HIOS,2024-08-16 1:01:20,OKS001,Ambetter of Oklahoma,No,No,No,N/A,N/A,Individual,No
2025,OK,62505,HIOS,2024-08-16 1:01:20,OKS001,Ambetter of Oklahoma,No,No,No,N/A,N/A,Individual,No
2025,OK,62505,HIOS,2024-08-16 1:01:20,OKS001,Ambetter of Oklahoma,No,No,No,N/A,N/A,Individual,No
2025,OK,62505,HIOS,2024-08-16 1:01:20,OKS001,Ambetter of Oklahoma,No,No,No,N/A,N/A,Individual,No
2025,OK,62505,HIOS,2024-08-16 1:01:20,OKS001,Ambetter of Oklahoma,No,No,No,N/A,N/A,Individual,No
2025,OK,62505,HIOS,2024-08-16 1:01:20,OKS001,Ambetter of Oklahoma,No,No,No,N/A,N/A,Individual,No
2025,OK,62505,HIOS,2024-08-16 1:01:20,OKS001,Ambetter of Oklahoma,No,No,No,N/A,N/A,Individual,No
2025,OK,62505,HIOS,2024-08-16 1:01:20,OKS001,Ambetter of Oklahoma,No,No,No,N/A,N/A,Individual,No
2025,OK,62505,HIOS,2024-08-16 1:01:20,OKS001,Ambetter of Oklahoma,No,No,No,N/A,N/A,Individual,No
2025,OK,62505,HIOS,2024-08-16 1:01:20,OKS001,Ambetter of Oklahoma,No,No,No,N/A,N/A,Individual,No
2025,OK,62505,HIOS,2024-08-16 1:01:20,OKS001,Ambetter of Oklahoma,No,No,No,N/A,N/A,Individual,No
2025,OK,62505,HIOS,2024-08-16 1:01:20,OKS001,Ambetter of Oklahoma,No,No,No,N/A,N/A,Individual,No
2025,OK,62505,HIOS,2024-08-16 1:01:20,OKS001,Ambetter of Oklahoma,No,No,No,N/A,N/A,Individual,No
2025,OK,62505,HIOS,2024-08-16 1:01:20,OKS001,Ambetter of Oklahoma,No,No,No,N/A,N/A,Individual,No
2025,OK,62505,HIOS,2024-08-16 1:01:20,OKS001,Ambetter of Oklahoma,No,No,No,N/A,N/A,Individual,No
2025,OK,62505,HIOS,2024-08-16 1:01:20,OKS001,Ambetter of Oklahoma,No,No,No,N/A,N/A,Individual,No
2025,OK,62505,HIOS,2024-08-16 1:01:20,OKS001,Ambetter of Oklahoma,No,No,No,N/A,N/A,Individual,No
2025,OK,62505,HIOS,2024-08-16 1:01:20,OKS001,Ambetter of Oklahoma,No,No,No,N/A,N/A,Individual,No
2025,OK,62505,HIOS,2024-08-16 1:01:20,OKS001,Ambetter of Oklahoma,No,No,No,N/A,N/A,Individual,No
2025,OK,62505,HIOS,2024-08-16 1:01:20,OKS001,Ambetter of Oklahoma,No,No,No,N/A,N/A,Individual,No
2025,OK,62505,HIOS,2024-08-16 1:01:20,OKS001,Ambetter of Oklahoma,No,No,No,N/A,N/A,Individual,No
2025,OK,62505,HIOS,2024-08-16 1:01:20,OKS001,Ambetter of Oklahoma,No,No,No,N/A,N/A,Individual,No
2025,OK,62505,HIOS,2024-08-16 1:01:20,OKS001,Ambetter of Oklahoma,No,No,No,N/A,N/A,Individual,No
2025,OK,62505,HIOS,2024-08-16 1:01:20,OKS001,Ambetter of Oklahoma,No,No,No,N/A,N/A,Individual,No
2025,OK,62505,HIOS,2024-08-16 1:01:20,OKS001,Ambetter of Oklahoma,No,No,No,N/A,N/A,Individual,No
2025,OK,62505,HIOS,2024-08-16 1:01:20,OKS001,Ambetter of Oklahoma,No,No,No,N/A,N/A,Individual,No
2025,OK,62505,HIOS,2024-08-16 1:01:20,OKS001,Ambetter of Oklahoma,No,No,No,N/A,N/A,Individual,No
2025,OK,77760,HIOS,2024-08-06 1:01:33,OKS001,DDOK Service Area,Yes,N/A,N/A,N/A,N/A,SHOP (Small Group),Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
2025,OK,81457,HIOS,2024-09-14 1:01:31,OKS001,GLIC Individual PPO On and Off Exchange,No,No,No,N/A,N/A,Individual,Yes
