BusinessYear,StateCode,IssuerId,SourceName,ImportDate,RateEffectiveDate,RateExpirationDate,PlanId,RatingAreaId,Tobacco_cleaned,Age_cleaned,IndividualRate_cleaned,IndividualTobaccoRate_cleaned,Couple_cleaned,PrimarySubscriberAndOneDependent_cleaned,PrimarySubscriberAndTwoDependents_cleaned,PrimarySubscriberAndThreeOrMoreDependents_cleaned,CoupleAndOneDependent_cleaned,CoupleAndTwoDependents_cleaned,CoupleAndThreeOrMoreDependents_cleaned
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 3,Tobacco User/Non-Tobacco User,45,1275,1505,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 3,Tobacco User/Non-Tobacco User,46,1325,1563,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 3,Tobacco User/Non-Tobacco User,47,1381,1629,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 3,Tobacco User/Non-Tobacco User,48,1444,1704,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 3,Tobacco User/Non-Tobacco User,49,1507,1778,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 3,Tobacco User/Non-Tobacco User,50,1577,1861,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 3,Tobacco User/Non-Tobacco User,51,1647,1944,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 3,Tobacco User/Non-Tobacco User,52,1724,2034,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 3,Tobacco User/Non-Tobacco User,53,1802,2126,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 3,Tobacco User/Non-Tobacco User,54,1886,2225,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 3,Tobacco User/Non-Tobacco User,55,1970,2324,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 3,Tobacco User/Non-Tobacco User,56,2061,2432,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 3,Tobacco User/Non-Tobacco User,57,2152,2540,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 3,Tobacco User/Non-Tobacco User,58,2251,2656,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 3,Tobacco User/Non-Tobacco User,59,2299,2713,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 3,Tobacco User/Non-Tobacco User,60,2397,2829,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 3,Tobacco User/Non-Tobacco User,61,2482,2929,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 3,Tobacco User/Non-Tobacco User,62,2538,2994,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 3,Tobacco User/Non-Tobacco User,63,2607,3077,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 3,Tobacco User/Non-Tobacco User,64,2650,3127,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,14,676,676,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,15,736,736,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,16,759,759,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,17,782,782,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,18,806,806,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,19,831,831,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,20,857,857,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,21,883,972,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,22,883,972,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,23,883,972,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,24,883,972,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,25,887,975,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,26,904,995,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,27,926,1018,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,28,960,1056,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,29,988,1087,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,30,1002,1163,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,31,1024,1187,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,32,1045,1212,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,33,1058,1227,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,34,1072,1244,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,35,1079,1252,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,36,1086,1260,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,37,1093,1268,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,38,1101,1277,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,39,1115,1293,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,40,1129,1309,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,41,1150,1334,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,42,1170,1358,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,43,1199,1390,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,44,1234,1431,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,45,1275,1505,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,46,1325,1563,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,47,1381,1629,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,48,1444,1704,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,49,1507,1778,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,50,1577,1861,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,51,1647,1944,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,52,1724,2034,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,53,1802,2126,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,54,1886,2225,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,55,1970,2324,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,56,2061,2432,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,57,2152,2540,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,58,2251,2656,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,59,2299,2713,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,60,2397,2829,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,61,2482,2929,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,62,2538,2994,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,63,2607,3077,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 4,Tobacco User/Non-Tobacco User,64,2650,3127,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,14,722,722,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,15,787,787,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,16,811,811,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,17,836,836,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,18,862,862,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,19,889,889,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,20,916,916,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,21,944,1039,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,22,944,1039,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,23,944,1039,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,24,944,1039,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,25,948,1043,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,26,967,1064,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,27,990,1088,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,28,1026,1129,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,29,1057,1162,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,30,1072,1243,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,31,1094,1269,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,32,1117,1296,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,33,1131,1312,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,34,1146,1330,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,35,1154,1338,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,36,1161,1347,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,37,1169,1356,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,38,1177,1365,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,39,1192,1382,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,40,1207,1400,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,41,1229,1426,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,42,1251,1451,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,43,1281,1486,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,44,1319,1530,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,45,1363,1609,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,46,1416,1671,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,47,1476,1741,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,48,1544,1822,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,49,1611,1901,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,50,1686,1990,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,51,1761,2078,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,52,1843,2175,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,53,1926,2273,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,54,2016,2379,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,55,2106,2485,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,56,2203,2599,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,57,2301,2715,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,58,2406,2839,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,59,2458,2900,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,60,2563,3024,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,61,2653,3131,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,62,2713,3201,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,63,2787,3289,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 5,Tobacco User/Non-Tobacco User,64,2833,3343,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 6,Tobacco User/Non-Tobacco User,14,586,586,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 6,Tobacco User/Non-Tobacco User,15,639,639,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2025,WV,50328,SERFF,2024-10-16 20:01:50,2025-01-01,2025-12-31,50328WV0020035,Rating Area 6,Tobacco User/Non-Tobacco User,16,658,658,N/A,N/A,N/A,N/A,N/A,N/A,N/A
